,Round,Fighter,KD,Sig. str.,Sig. str. %,Total str.,Td %,Td %,Sub. att,Rev.,Ctrl,Sig. str,Head,Body,Leg,Distance,Clinch,Ground,URL
5,3,Bruno Silva,0,11 of 13,84%,35 of 40,2 of 4,50%,0,0,4:19,11 of 13,11 of 13,0 of 0,0 of 0,0 of 0,1 of 1,10 of 12,http://www.ufcstats.com/fight-details/539732694ab2c8d6
0,1,Sodiq Yusuff,1,42 of 80,52%,55 of 103,1 of 1,100%,0,0,3:15,42 of 80,39 of 77,3 of 3,0 of 0,23 of 54,4 of 4,15 of 22,http://www.ufcstats.com/fight-details/824859c7580eb35b
1,1,Edson Barboza,0,13 of 25,52%,14 of 26,0 of 0,---,0,0,0:00,13 of 25,8 of 19,5 of 6,0 of 0,12 of 24,1 of 1,0 of 0,http://www.ufcstats.com/fight-details/824859c7580eb35b
2,2,Sodiq Yusuff,0,42 of 79,53%,43 of 80,0 of 0,---,0,0,0:29,42 of 79,24 of 56,3 of 6,15 of 17,34 of 69,8 of 10,0 of 0,http://www.ufcstats.com/fight-details/824859c7580eb35b
3,2,Edson Barboza,0,31 of 65,47%,33 of 67,0 of 0,---,0,0,0:00,31 of 65,7 of 31,23 of 31,1 of 3,25 of 57,6 of 8,0 of 0,http://www.ufcstats.com/fight-details/824859c7580eb35b
4,3,Sodiq Yusuff,0,29 of 58,50%,29 of 59,0 of 0,---,0,0,0:00,29 of 58,17 of 42,5 of 7,7 of 9,29 of 58,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/824859c7580eb35b
5,3,Edson Barboza,1,32 of 68,47%,42 of 86,0 of 0,---,0,0,1:04,32 of 68,14 of 44,16 of 20,2 of 4,27 of 61,0 of 0,5 of 7,http://www.ufcstats.com/fight-details/824859c7580eb35b
6,4,Sodiq Yusuff,0,35 of 79,44%,39 of 84,0 of 1,0%,0,0,0:12,35 of 79,24 of 64,1 of 2,10 of 13,35 of 78,0 of 1,0 of 0,http://www.ufcstats.com/fight-details/824859c7580eb35b
7,4,Edson Barboza,0,47 of 90,52%,48 of 91,0 of 0,---,0,0,0:22,47 of 90,24 of 63,22 of 26,1 of 1,42 of 85,5 of 5,0 of 0,http://www.ufcstats.com/fight-details/824859c7580eb35b
8,5,Sodiq Yusuff,0,30 of 55,54%,40 of 71,0 of 0,---,0,0,0:00,30 of 55,22 of 45,2 of 2,6 of 8,27 of 52,3 of 3,0 of 0,http://www.ufcstats.com/fight-details/824859c7580eb35b
9,5,Edson Barboza,0,41 of 76,53%,41 of 77,3 of 4,75%,0,0,1:38,41 of 76,18 of 47,23 of 29,0 of 0,28 of 63,13 of 13,0 of 0,http://www.ufcstats.com/fight-details/824859c7580eb35b
0,1,Jennifer Maia,0,24 of 58,41%,28 of 63,0 of 1,0%,0,0,0:00,24 of 58,15 of 48,2 of 3,7 of 7,21 of 54,3 of 4,0 of 0,http://www.ufcstats.com/fight-details/751cf3d52fce1d1f
1,1,Viviane Araujo,0,14 of 30,46%,14 of 30,0 of 2,0%,0,0,0:25,14 of 30,8 of 23,2 of 3,4 of 4,13 of 29,1 of 1,0 of 0,http://www.ufcstats.com/fight-details/751cf3d52fce1d1f
2,2,Jennifer Maia,0,0 of 5,0%,8 of 18,0 of 0,---,0,0,0:00,0 of 5,0 of 5,0 of 0,0 of 0,0 of 5,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/751cf3d52fce1d1f
3,2,Viviane Araujo,0,2 of 2,100%,24 of 35,2 of 2,100%,1,0,4:35,2 of 2,2 of 2,0 of 0,0 of 0,2 of 2,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/751cf3d52fce1d1f
4,3,Jennifer Maia,0,17 of 38,44%,24 of 45,2 of 3,66%,0,0,1:25,17 of 38,14 of 34,0 of 1,3 of 3,10 of 29,7 of 9,0 of 0,http://www.ufcstats.com/fight-details/751cf3d52fce1d1f
5,3,Viviane Araujo,0,8 of 14,57%,26 of 35,0 of 2,0%,0,0,2:03,8 of 14,5 of 11,2 of 2,1 of 1,7 of 12,0 of 1,1 of 1,http://www.ufcstats.com/fight-details/751cf3d52fce1d1f
0,1,Jonathan Martinez,1,16 of 30,53%,16 of 32,0 of 0,---,0,0,0:12,16 of 30,1 of 5,0 of 2,15 of 23,16 of 30,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/0d6d212fcdf47f2e
1,1,Adrian Yanez,0,14 of 46,30%,14 of 46,0 of 0,---,0,0,0:00,14 of 46,5 of 37,8 of 8,1 of 1,13 of 44,1 of 2,0 of 0,http://www.ufcstats.com/fight-details/0d6d212fcdf47f2e
2,2,Jonathan Martinez,1,20 of 28,71%,20 of 28,0 of 0,---,0,0,0:07,20 of 28,6 of 10,0 of 0,14 of 18,20 of 28,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/0d6d212fcdf47f2e
3,2,Adrian Yanez,0,6 of 26,23%,6 of 27,0 of 0,---,0,0,0:10,6 of 26,4 of 22,2 of 4,0 of 0,4 of 22,2 of 4,0 of 0,http://www.ufcstats.com/fight-details/0d6d212fcdf47f2e
0,1,Andre Petroski,0,0 of 1,0%,0 of 1,0 of 0,---,0,0,0:00,0 of 1,0 of 1,0 of 0,0 of 0,0 of 1,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/6acd1c591170f597
1,1,Michel Pereira,1,6 of 18,33%,6 of 18,0 of 0,---,0,0,0:04,6 of 18,5 of 17,1 of 1,0 of 0,2 of 6,0 of 0,4 of 12,http://www.ufcstats.com/fight-details/6acd1c591170f597
0,1,Christian Rodriguez,0,22 of 50,44%,22 of 50,1 of 4,25%,1,0,0:36,22 of 50,14 of 42,8 of 8,0 of 0,19 of 44,3 of 6,0 of 0,http://www.ufcstats.com/fight-details/0197a61472fc351d
1,1,Cameron Saaiman,0,27 of 69,39%,32 of 74,0 of 2,0%,0,0,0:16,27 of 69,12 of 44,7 of 9,8 of 16,23 of 61,4 of 8,0 of 0,http://www.ufcstats.com/fight-details/0197a61472fc351d
2,2,Christian Rodriguez,0,19 of 27,70%,28 of 39,1 of 1,100%,1,1,2:25,19 of 27,17 of 25,2 of 2,0 of 0,9 of 15,3 of 3,7 of 9,http://www.ufcstats.com/fight-details/0197a61472fc351d
3,2,Cameron Saaiman,0,8 of 19,42%,16 of 29,0 of 2,0%,1,0,1:04,8 of 19,4 of 12,1 of 2,3 of 5,8 of 19,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/0197a61472fc351d
4,3,Christian Rodriguez,0,42 of 84,50%,42 of 84,1 of 1,100%,0,0,0:11,42 of 84,33 of 74,8 of 9,1 of 1,35 of 72,7 of 12,0 of 0,http://www.ufcstats.com/fight-details/0197a61472fc351d
5,3,Cameron Saaiman,0,38 of 87,43%,39 of 89,0 of 1,0%,0,0,0:06,38 of 87,22 of 65,6 of 10,10 of 12,34 of 80,4 of 7,0 of 0,http://www.ufcstats.com/fight-details/0197a61472fc351d
0,1,Darren Elkins,0,2 of 11,18%,53 of 80,2 of 2,100%,1,0,3:32,2 of 11,2 of 10,0 of 0,0 of 1,2 of 11,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/3a8af8ee23444b72
1,1,TJ Brown,0,4 of 13,30%,11 of 25,1 of 1,100%,0,0,0:37,4 of 13,2 of 11,0 of 0,2 of 2,4 of 13,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/3a8af8ee23444b72
2,2,Darren Elkins,0,7 of 16,43%,28 of 43,3 of 5,60%,0,1,2:49,7 of 16,4 of 13,3 of 3,0 of 0,7 of 15,0 of 1,0 of 0,http://www.ufcstats.com/fight-details/3a8af8ee23444b72
3,2,TJ Brown,0,9 of 29,31%,32 of 53,1 of 1,100%,0,1,0:44,9 of 29,7 of 26,1 of 2,1 of 1,9 of 28,0 of 0,0 of 1,http://www.ufcstats.com/fight-details/3a8af8ee23444b72
4,3,Darren Elkins,0,2 of 6,33%,14 of 23,0 of 1,0%,1,0,1:48,2 of 6,2 of 6,0 of 0,0 of 0,2 of 6,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/3a8af8ee23444b72
5,3,TJ Brown,0,2 of 8,25%,2 of 8,0 of 0,---,0,0,0:08,2 of 8,2 of 8,0 of 0,0 of 0,2 of 8,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/3a8af8ee23444b72
0,1,Tainara Lisboa,0,8 of 13,61%,28 of 39,1 of 3,33%,0,0,1:19,8 of 13,5 of 9,3 of 3,0 of 1,5 of 10,3 of 3,0 of 0,http://www.ufcstats.com/fight-details/5b7b5b01f4dcbd9c
1,1,Ravena Oliveira,0,4 of 12,33%,19 of 34,1 of 2,50%,0,0,2:15,4 of 12,1 of 9,1 of 1,2 of 2,4 of 12,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/5b7b5b01f4dcbd9c
2,2,Tainara Lisboa,0,2 of 6,33%,34 of 43,1 of 1,100%,0,0,4:47,2 of 6,0 of 4,1 of 1,1 of 1,0 of 0,2 of 3,0 of 3,http://www.ufcstats.com/fight-details/5b7b5b01f4dcbd9c
3,2,Ravena Oliveira,0,0 of 1,0%,8 of 9,0 of 0,---,0,0,0:00,0 of 1,0 of 1,0 of 0,0 of 0,0 of 1,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/5b7b5b01f4dcbd9c
4,3,Tainara Lisboa,0,8 of 16,50%,15 of 24,1 of 4,25%,0,0,0:49,8 of 16,4 of 11,4 of 5,0 of 0,2 of 10,6 of 6,0 of 0,http://www.ufcstats.com/fight-details/5b7b5b01f4dcbd9c
5,3,Ravena Oliveira,0,11 of 18,61%,34 of 44,1 of 1,100%,0,0,3:07,11 of 18,9 of 13,2 of 5,0 of 0,9 of 15,2 of 3,0 of 0,http://www.ufcstats.com/fight-details/5b7b5b01f4dcbd9c
0,1,Terrance McKinney,1,14 of 21,66%,14 of 21,0 of 0,---,0,0,0:15,14 of 21,14 of 21,0 of 0,0 of 0,0 of 1,1 of 1,13 of 19,http://www.ufcstats.com/fight-details/7f7d2abc21f171ca
1,1,Brendon Marotte,0,1 of 1,100%,1 of 1,0 of 0,---,0,0,0:00,1 of 1,0 of 0,0 of 0,1 of 1,1 of 1,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/7f7d2abc21f171ca
0,1,Irina Alekseeva,1,30 of 60,50%,37 of 70,0 of 2,0%,0,0,0:39,30 of 60,11 of 35,1 of 4,18 of 21,26 of 51,2 of 4,2 of 5,http://www.ufcstats.com/fight-details/1ba282da76ca82ad
1,1,Melissa Dixon,0,23 of 37,62%,32 of 54,0 of 0,---,0,0,1:26,23 of 37,21 of 35,2 of 2,0 of 0,22 of 36,1 of 1,0 of 0,http://www.ufcstats.com/fight-details/1ba282da76ca82ad
2,2,Irina Alekseeva,0,8 of 20,40%,10 of 25,0 of 1,0%,0,0,0:00,8 of 20,2 of 10,1 of 2,5 of 8,8 of 20,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/1ba282da76ca82ad
3,2,Melissa Dixon,0,12 of 21,57%,24 of 38,0 of 0,---,0,0,3:43,12 of 21,12 of 20,0 of 1,0 of 0,8 of 13,0 of 0,4 of 8,http://www.ufcstats.com/fight-details/1ba282da76ca82ad
4,3,Irina Alekseeva,0,10 of 28,35%,13 of 31,1 of 1,100%,0,0,0:11,10 of 28,10 of 27,0 of 1,0 of 0,10 of 28,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/1ba282da76ca82ad
5,3,Melissa Dixon,0,17 of 37,45%,31 of 56,0 of 1,0%,0,0,3:06,17 of 37,14 of 34,3 of 3,0 of 0,12 of 27,0 of 0,5 of 10,http://www.ufcstats.com/fight-details/1ba282da76ca82ad
0,1,Chris Gutierrez,0,35 of 65,53%,35 of 65,0 of 0,---,0,0,0:00,35 of 65,10 of 25,4 of 4,21 of 36,35 of 65,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/a74a8c1e0a49070d
1,1,Alatengheili,0,7 of 29,24%,7 of 29,0 of 0,---,0,0,0:00,7 of 29,5 of 25,1 of 3,1 of 1,7 of 29,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/a74a8c1e0a49070d
2,2,Chris Gutierrez,0,38 of 68,55%,38 of 68,0 of 0,---,0,0,0:00,38 of 68,16 of 35,3 of 9,19 of 24,38 of 68,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/a74a8c1e0a49070d
3,2,Alatengheili,0,17 of 46,36%,17 of 46,0 of 0,---,0,0,0:00,17 of 46,11 of 33,5 of 12,1 of 1,17 of 46,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/a74a8c1e0a49070d
4,3,Chris Gutierrez,0,37 of 64,57%,42 of 70,0 of 0,---,0,0,0:08,37 of 64,18 of 36,3 of 7,16 of 21,37 of 62,0 of 2,0 of 0,http://www.ufcstats.com/fight-details/a74a8c1e0a49070d
5,3,Alatengheili,0,14 of 58,24%,15 of 59,2 of 4,50%,0,0,0:51,14 of 58,9 of 50,4 of 6,1 of 2,14 of 55,0 of 2,0 of 1,http://www.ufcstats.com/fight-details/a74a8c1e0a49070d
0,1,Ashley Yoder,0,32 of 68,47%,35 of 71,0 of 0,---,0,0,0:00,32 of 68,21 of 55,7 of 9,4 of 4,32 of 68,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/85a130a4b655c8f5
1,1,Emily Ducote,0,26 of 66,39%,26 of 67,1 of 1,100%,0,0,0:03,26 of 66,11 of 41,9 of 14,6 of 11,26 of 66,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/85a130a4b655c8f5
2,2,Ashley Yoder,0,35 of 89,39%,35 of 91,0 of 2,0%,0,0,0:09,35 of 89,21 of 68,11 of 17,3 of 4,32 of 86,3 of 3,0 of 0,http://www.ufcstats.com/fight-details/85a130a4b655c8f5
3,2,Emily Ducote,0,34 of 61,55%,35 of 62,0 of 0,---,0,0,0:00,34 of 61,19 of 42,8 of 12,7 of 7,34 of 60,0 of 1,0 of 0,http://www.ufcstats.com/fight-details/85a130a4b655c8f5
4,3,Ashley Yoder,0,35 of 112,31%,35 of 114,0 of 1,0%,0,0,0:00,35 of 112,17 of 93,14 of 14,4 of 5,29 of 105,6 of 7,0 of 0,http://www.ufcstats.com/fight-details/85a130a4b655c8f5
5,3,Emily Ducote,0,57 of 83,68%,58 of 84,0 of 0,---,0,0,0:00,57 of 83,39 of 62,12 of 14,6 of 7,57 of 83,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/85a130a4b655c8f5
0,1,Grant Dawson,0,0 of 6,0%,0 of 6,0 of 0,---,0,0,0:00,0 of 6,0 of 6,0 of 0,0 of 0,0 of 6,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/1aa4c2fa5ffaff00
1,1,Bobby Green,1,7 of 11,63%,7 of 11,0 of 0,---,0,0,0:05,7 of 11,7 of 10,0 of 0,0 of 1,1 of 4,0 of 0,6 of 7,http://www.ufcstats.com/fight-details/1aa4c2fa5ffaff00
0,1,Joe Pyfer,0,20 of 46,43%,20 of 47,2 of 3,66%,1,0,0:32,20 of 46,12 of 34,6 of 9,2 of 3,19 of 45,1 of 1,0 of 0,http://www.ufcstats.com/fight-details/e966de63c8e6b1d5
1,1,Abdul Razak Alhassan,0,7 of 19,36%,7 of 19,0 of 0,---,1,0,0:08,7 of 19,3 of 11,2 of 3,2 of 5,7 of 18,0 of 1,0 of 0,http://www.ufcstats.com/fight-details/e966de63c8e6b1d5
2,2,Joe Pyfer,0,6 of 16,37%,6 of 16,1 of 1,100%,1,0,0:35,6 of 16,3 of 13,3 of 3,0 of 0,5 of 15,1 of 1,0 of 0,http://www.ufcstats.com/fight-details/e966de63c8e6b1d5
3,2,Abdul Razak Alhassan,0,4 of 9,44%,4 of 9,0 of 0,---,0,0,0:00,4 of 9,1 of 4,0 of 0,3 of 5,4 of 9,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/e966de63c8e6b1d5
0,1,Alex Morono,0,12 of 33,36%,12 of 35,0 of 0,---,0,0,0:00,12 of 33,9 of 29,3 of 4,0 of 0,12 of 31,0 of 2,0 of 0,http://www.ufcstats.com/fight-details/eb76a5b76a68e4c4
1,1,Joaquin Buckley,0,10 of 41,24%,14 of 45,2 of 4,50%,0,0,0:35,10 of 41,6 of 32,2 of 6,2 of 3,10 of 41,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/eb76a5b76a68e4c4
2,2,Alex Morono,0,15 of 52,28%,25 of 62,0 of 0,---,0,0,0:00,15 of 52,11 of 44,3 of 6,1 of 2,15 of 51,0 of 1,0 of 0,http://www.ufcstats.com/fight-details/eb76a5b76a68e4c4
3,2,Joaquin Buckley,0,18 of 45,40%,18 of 45,0 of 0,---,0,0,0:27,18 of 45,10 of 31,8 of 13,0 of 1,17 of 41,1 of 4,0 of 0,http://www.ufcstats.com/fight-details/eb76a5b76a68e4c4
4,3,Alex Morono,0,13 of 56,23%,17 of 64,1 of 2,50%,0,0,0:13,13 of 56,9 of 49,4 of 7,0 of 0,10 of 51,3 of 5,0 of 0,http://www.ufcstats.com/fight-details/eb76a5b76a68e4c4
5,3,Joaquin Buckley,0,40 of 90,44%,45 of 96,0 of 0,---,0,0,1:19,40 of 90,25 of 71,14 of 17,1 of 2,28 of 59,1 of 5,11 of 26,http://www.ufcstats.com/fight-details/eb76a5b76a68e4c4
0,1,Drew Dober,1,30 of 53,56%,30 of 53,0 of 0,---,0,0,0:31,30 of 53,19 of 40,7 of 9,4 of 4,20 of 38,2 of 3,8 of 12,http://www.ufcstats.com/fight-details/68095e551ff6bbfd
1,1,Ricky Glenn,0,5 of 22,22%,5 of 22,0 of 1,0%,0,0,0:00,5 of 22,2 of 15,3 of 7,0 of 0,5 of 22,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/68095e551ff6bbfd
0,1,Alexander Hernandez,0,16 of 39,41%,16 of 39,0 of 0,---,0,0,0:00,16 of 39,1 of 12,11 of 19,4 of 8,16 of 39,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/b638646fb297228d
1,1,Bill Algeo,0,27 of 61,44%,27 of 61,0 of 0,---,0,0,0:00,27 of 61,6 of 28,7 of 15,14 of 18,27 of 61,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/b638646fb297228d
2,2,Alexander Hernandez,0,28 of 59,47%,28 of 59,0 of 0,---,0,0,0:27,28 of 59,12 of 35,15 of 22,1 of 2,28 of 58,0 of 1,0 of 0,http://www.ufcstats.com/fight-details/b638646fb297228d
3,2,Bill Algeo,1,44 of 89,49%,52 of 100,0 of 0,---,0,0,0:05,44 of 89,21 of 62,13 of 16,10 of 11,43 of 88,1 of 1,0 of 0,http://www.ufcstats.com/fight-details/b638646fb297228d
4,3,Alexander Hernandez,0,31 of 58,53%,32 of 59,0 of 1,0%,0,0,0:08,31 of 58,12 of 33,19 of 25,0 of 0,31 of 57,0 of 1,0 of 0,http://www.ufcstats.com/fight-details/b638646fb297228d
5,3,Bill Algeo,0,39 of 94,41%,40 of 96,1 of 1,100%,0,0,0:02,39 of 94,19 of 66,13 of 19,7 of 9,38 of 92,1 of 2,0 of 0,http://www.ufcstats.com/fight-details/b638646fb297228d
0,1,Karolina Kowalkiewicz,0,39 of 74,52%,41 of 78,1 of 1,100%,0,1,1:12,39 of 74,29 of 60,10 of 14,0 of 0,29 of 62,10 of 12,0 of 0,http://www.ufcstats.com/fight-details/b6a6ba08898f3b6a
1,1,Diana Belbita,0,35 of 83,42%,41 of 89,1 of 1,100%,0,1,0:13,35 of 83,21 of 64,11 of 14,3 of 5,25 of 70,10 of 13,0 of 0,http://www.ufcstats.com/fight-details/b6a6ba08898f3b6a
2,2,Karolina Kowalkiewicz,0,41 of 76,53%,52 of 87,0 of 4,0%,0,0,0:46,41 of 76,31 of 62,7 of 11,3 of 3,34 of 66,6 of 8,1 of 2,http://www.ufcstats.com/fight-details/b6a6ba08898f3b6a
3,2,Diana Belbita,0,30 of 66,45%,33 of 69,1 of 1,100%,0,0,0:40,30 of 66,18 of 49,10 of 15,2 of 2,26 of 60,3 of 4,1 of 2,http://www.ufcstats.com/fight-details/b6a6ba08898f3b6a
4,3,Karolina Kowalkiewicz,0,61 of 117,52%,62 of 118,0 of 1,0%,0,0,0:17,61 of 117,34 of 81,25 of 33,2 of 3,60 of 116,1 of 1,0 of 0,http://www.ufcstats.com/fight-details/b6a6ba08898f3b6a
5,3,Diana Belbita,0,34 of 112,30%,34 of 112,0 of 0,---,0,0,0:00,34 of 112,18 of 86,12 of 21,4 of 5,34 of 111,0 of 1,0 of 0,http://www.ufcstats.com/fight-details/b6a6ba08898f3b6a
0,1,Nate Maness,0,29 of 35,82%,103 of 114,0 of 0,---,0,0,1:31,29 of 35,26 of 31,2 of 3,1 of 1,1 of 2,2 of 3,26 of 30,http://www.ufcstats.com/fight-details/eb7b0a6f06dbdb4f
1,1,Mateus Mendonca,0,3 of 7,42%,9 of 16,0 of 3,0%,0,0,1:14,3 of 7,0 of 3,2 of 3,1 of 1,1 of 5,2 of 2,0 of 0,http://www.ufcstats.com/fight-details/eb7b0a6f06dbdb4f
0,1,Vanessa Demopoulos,0,17 of 35,48%,27 of 49,0 of 1,0%,0,0,0:20,17 of 35,10 of 22,7 of 10,0 of 3,5 of 20,5 of 7,7 of 8,http://www.ufcstats.com/fight-details/5ee83e03aaff5fa1
1,1,Kanako Murata,0,9 of 16,56%,17 of 27,2 of 3,66%,0,0,1:44,9 of 16,3 of 8,3 of 4,3 of 4,7 of 14,1 of 1,1 of 1,http://www.ufcstats.com/fight-details/5ee83e03aaff5fa1
2,2,Vanessa Demopoulos,0,9 of 23,39%,35 of 56,0 of 0,---,0,0,0:00,9 of 23,8 of 22,1 of 1,0 of 0,3 of 13,1 of 1,5 of 9,http://www.ufcstats.com/fight-details/5ee83e03aaff5fa1
3,2,Kanako Murata,0,9 of 19,47%,30 of 46,1 of 1,100%,0,0,4:11,9 of 19,8 of 18,1 of 1,0 of 0,3 of 7,0 of 0,6 of 12,http://www.ufcstats.com/fight-details/5ee83e03aaff5fa1
4,3,Vanessa Demopoulos,0,5 of 7,71%,24 of 39,0 of 0,---,0,1,0:22,5 of 7,3 of 5,2 of 2,0 of 0,2 of 3,1 of 2,2 of 2,http://www.ufcstats.com/fight-details/5ee83e03aaff5fa1
5,3,Kanako Murata,0,16 of 29,55%,23 of 43,2 of 2,100%,0,0,4:15,16 of 29,16 of 29,0 of 0,0 of 0,0 of 2,0 of 0,16 of 27,http://www.ufcstats.com/fight-details/5ee83e03aaff5fa1
0,1,Aoriqileng,0,7 of 11,63%,23 of 32,0 of 0,---,0,0,0:03,7 of 11,5 of 6,0 of 1,2 of 4,6 of 10,0 of 0,1 of 1,http://www.ufcstats.com/fight-details/df146b0592259e5d
1,1,Johnny Munoz,0,1 of 10,10%,10 of 28,3 of 5,60%,1,0,2:56,1 of 10,1 of 9,0 of 0,0 of 1,1 of 9,0 of 1,0 of 0,http://www.ufcstats.com/fight-details/df146b0592259e5d
2,2,Aoriqileng,0,13 of 19,68%,51 of 61,1 of 2,50%,0,0,3:33,13 of 19,5 of 10,3 of 4,5 of 5,8 of 12,1 of 2,4 of 5,http://www.ufcstats.com/fight-details/df146b0592259e5d
3,2,Johnny Munoz,0,1 of 5,20%,5 of 10,0 of 3,0%,1,0,0:27,1 of 5,1 of 4,0 of 0,0 of 1,1 of 4,0 of 1,0 of 0,http://www.ufcstats.com/fight-details/df146b0592259e5d
4,3,Aoriqileng,1,24 of 36,66%,46 of 66,1 of 2,50%,0,0,2:03,24 of 36,14 of 25,5 of 6,5 of 5,14 of 23,0 of 1,10 of 12,http://www.ufcstats.com/fight-details/df146b0592259e5d
5,3,Johnny Munoz,0,5 of 21,23%,16 of 35,1 of 3,33%,1,0,1:07,5 of 21,3 of 17,2 of 3,0 of 1,5 of 20,0 of 1,0 of 0,http://www.ufcstats.com/fight-details/df146b0592259e5d
0,1,Montana De La Rosa,0,19 of 55,34%,20 of 57,0 of 0,---,0,0,0:00,19 of 55,14 of 48,0 of 2,5 of 5,17 of 49,2 of 6,0 of 0,http://www.ufcstats.com/fight-details/cc4fcfede19bc196
1,1,JJ Aldrich,0,19 of 35,54%,19 of 35,0 of 0,---,0,0,0:22,19 of 35,18 of 33,0 of 0,1 of 2,16 of 31,3 of 4,0 of 0,http://www.ufcstats.com/fight-details/cc4fcfede19bc196
2,2,Montana De La Rosa,0,21 of 63,33%,23 of 66,0 of 0,---,0,0,0:00,21 of 63,10 of 49,7 of 8,4 of 6,19 of 56,2 of 7,0 of 0,http://www.ufcstats.com/fight-details/cc4fcfede19bc196
3,2,JJ Aldrich,0,20 of 44,45%,20 of 44,0 of 0,---,0,0,0:00,20 of 44,15 of 38,5 of 6,0 of 0,18 of 41,2 of 3,0 of 0,http://www.ufcstats.com/fight-details/cc4fcfede19bc196
4,3,Montana De La Rosa,0,27 of 86,31%,27 of 86,0 of 1,0%,0,0,0:00,27 of 86,17 of 75,6 of 6,4 of 5,23 of 79,4 of 7,0 of 0,http://www.ufcstats.com/fight-details/cc4fcfede19bc196
5,3,JJ Aldrich,0,26 of 56,46%,27 of 57,0 of 0,---,0,0,0:00,26 of 56,22 of 51,4 of 5,0 of 0,24 of 52,2 of 4,0 of 0,http://www.ufcstats.com/fight-details/cc4fcfede19bc196
0,1,Rafael Fiziev,0,16 of 27,59%,16 of 28,0 of 0,---,0,0,0:00,16 of 27,4 of 11,10 of 14,2 of 2,16 of 27,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/23a604f460289271
1,1,Mateusz Gamrot,0,12 of 34,35%,12 of 35,0 of 3,0%,0,0,0:03,12 of 34,7 of 25,2 of 5,3 of 4,12 of 34,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/23a604f460289271
2,2,Rafael Fiziev,0,2 of 5,40%,3 of 6,0 of 0,---,0,0,0:00,2 of 5,0 of 3,2 of 2,0 of 0,2 of 5,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/23a604f460289271
3,2,Mateusz Gamrot,0,4 of 6,66%,5 of 7,1 of 3,33%,0,0,1:25,4 of 6,4 of 6,0 of 0,0 of 0,1 of 1,1 of 1,2 of 4,http://www.ufcstats.com/fight-details/23a604f460289271
0,1,Bryce Mitchell,0,14 of 22,63%,20 of 30,2 of 6,33%,0,0,1:56,14 of 22,7 of 11,4 of 7,3 of 4,11 of 15,0 of 1,3 of 6,http://www.ufcstats.com/fight-details/da1b37edb8ccd3e6
1,1,Dan Ige,0,10 of 25,40%,14 of 30,0 of 0,---,0,0,0:03,10 of 25,7 of 20,2 of 4,1 of 1,10 of 25,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/da1b37edb8ccd3e6
2,2,Bryce Mitchell,0,5 of 12,41%,13 of 23,1 of 5,20%,1,0,2:30,5 of 12,3 of 6,2 of 6,0 of 0,5 of 11,0 of 1,0 of 0,http://www.ufcstats.com/fight-details/da1b37edb8ccd3e6
3,2,Dan Ige,0,8 of 26,30%,14 of 33,0 of 0,---,0,0,0:31,8 of 26,6 of 23,1 of 2,1 of 1,6 of 22,2 of 3,0 of 1,http://www.ufcstats.com/fight-details/da1b37edb8ccd3e6
4,3,Bryce Mitchell,0,4 of 6,66%,4 of 6,2 of 4,50%,0,0,3:07,4 of 6,3 of 5,1 of 1,0 of 0,1 of 3,1 of 1,2 of 2,http://www.ufcstats.com/fight-details/da1b37edb8ccd3e6
5,3,Dan Ige,0,0 of 4,0%,4 of 9,0 of 0,---,0,1,1:37,0 of 4,0 of 4,0 of 0,0 of 0,0 of 4,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/da1b37edb8ccd3e6
